product;price;quantity;date;region
lapis morsel;$1.99;539;06-01-2021;east
lapis morsel;$1.99;518;06-01-2021;west
pink morsel;$3.00;572;07-01-2021;north
pink morsel;$3.00;534;07-01-2021;south
pink morsel;$3.00;532;07-01-2021;east
pink morsel;$3.00;599;07-01-2021;west
gold morsel;$9.99;520;07-01-2021;north
gold morsel;$9.99;579;07-01-2021;south
gold morsel;$9.99;520;07-01-2021;east
gold morsel;$9.99;508;07-01-2021;west
magenta morsel;$2.50;589;07-01-2021;north
magenta morsel;$2.50;566;07-01-2021;south
magenta morsel;$2.50;592;07-01-2021;east
magenta morsel;$2.50;568;07-01-2021;west
chartreuse morsel;$3.00;576;07-01-2021;north
chartreuse morsel;$3.00;568;07-01-2021;south
chartreuse morsel;$3.00;552;07-01-2021;east
chartreuse morsel;$3.00;563;07-01-2021;west
periwinkle morsel;$1.25;592;07-01-2021;north
periwinkle morsel;$1.25;600;07-01-2021;south
periwinkle morsel;$1.25;554;07-01-2021;east
periwinkle morsel;$1.25;575;07-01-2021;west
vermilion morsel;$4.99;565;07-01-2021;north
vermilion morsel;$4.99;555;07-01-2021;south
vermilion morsel;$4.99;559;07-01-2021;east
vermilion morsel;$4.99;534;07-01-2021;west
lapis morsel;$1.99;565;07-01-2021;north
lapis morsel;$1.99;526;07-01-2021;south
lapis morsel;$1.99;570;07-01-2021;east
lapis morsel;$1.99;540;07-01-2021;west
pink morsel;$3.00;554;08-01-2021;north
pink morsel;$3.00;556;08-01-2021;south
pink morsel;$3.00;554;08-01-2021;east
pink morsel;$3.00;507;08-01-2021;west
gold morsel;$9.99;586;08-01-2021;north
gold morsel;$9.99;569;08-01-2021;south
gold morsel;$9.99;560;08-01-2021;east
gold morsel;$9.99;585;08-01-2021;west
magenta morsel;$2.50;576;08-01-2021;north
magenta morsel;$2.50;570;08-01-2021;south
magenta morsel;$2.50;576;08-01-2021;east
magenta morsel;$2.50;513;08-01-2021;west
chartreuse morsel;$3.00;597;08-01-2021;north
chartreuse morsel;$3.00;550;08-01-2021;south
chartreuse morsel;$3.00;563;08-01-2021;east
chartreuse morsel;$3.00;500;08-01-2021;west
periwinkle morsel;$1.25;600;08-01-2021;north
periwinkle morsel;$1.25;534;08-01-2021;south
periwinkle morsel;$1.25;568;08-01-2021;east
periwinkle morsel;$1.25;577;08-01-2021;west
vermilion morsel;$4.99;595;08-01-2021;north
vermilion morsel;$4.99;588;08-01-2021;south
vermilion morsel;$4.99;595;08-01-2021;east
vermilion morsel;$4.99;578;08-01-2021;west
lapis morsel;$1.99;586;08-01-2021;north
lapis morsel;$1.99;554;08-01-2021;south
lapis morsel;$1.99;517;08-01-2021;east
lapis morsel;$1.99;533;08-01-2021;west
pink morsel;$3.00;521;09-01-2021;north
pink morsel;$3.00;549;09-01-2021;south
pink morsel;$3.00;581;09-01-2021;east
pink morsel;$3.00;551;09-01-2021;west
gold morsel;$9.99;551;09-01-2021;north
gold morsel;$9.99;539;09-01-2021;south
gold morsel;$9.99;522;09-01-2021;east
gold morsel;$9.99;504;09-01-2021;west
magenta morsel;$2.50;521;09-01-2021;north
magenta morsel;$2.50;509;09-01-2021;south
magenta morsel;$2.50;545;09-01-2021;east
magenta morsel;$2.50;576;09-01-2021;west
chartreuse morsel;$3.00;597;09-01-2021;north
chartreuse morsel;$3.00;567;09-01-2021;south
chartreuse morsel;$3.00;521;09-01-2021;east
chartreuse morsel;$3.00;585;09-01-2021;west
periwinkle morsel;$1.25;593;09-01-2021;north
periwinkle morsel;$1.25;551;09-01-2021;south
periwinkle morsel;$1.25;540;09-01-2021;east
periwinkle morsel;$1.25;578;09-01-2021;west
vermilion morsel;$4.99;540;09-01-2021;north
vermilion morsel;$4.99;524;09-01-2021;south
vermilion morsel;$4.99;558;09-01-2021;east
vermilion morsel;$4.99;599;09-01-2021;west
lapis morsel;$1.99;507;09-01-2021;north
lapis morsel;$1.99;600;09-01-2021;south
lapis morsel;$1.99;566;09-01-2021;east
lapis morsel;$1.99;558;09-01-2021;west
pink morsel;$3.00;577;10-01-2021;north
pink morsel;$3.00;536;10-01-2021;south
pink morsel;$3.00;504;10-01-2021;east
pink morsel;$3.00;515;10-01-2021;west
gold morsel;$9.99;575;10-01-2021;north
gold morsel;$9.99;521;10-01-2021;south
gold morsel;$9.99;546;10-01-2021;east
gold morsel;$9.99;528;10-01-2021;west
magenta morsel;$2.50;512;10-01-2021;north
magenta morsel;$2.50;517;10-01-2021;south
magenta morsel;$2.50;535;10-01-2021;east
magenta morsel;$2.50;512;10-01-2021;west
chartreuse morsel;$3.00;562;10-01-2021;north
chartreuse morsel;$3.00;586;10-01-2021;south
chartreuse morsel;$3.00;510;10-01-2021;east
chartreuse morsel;$3.00;599;10-01-2021;west
periwinkle morsel;$1.25;583;10-01-2021;north
periwinkle morsel;$1.25;516;10-01-2021;south
periwinkle morsel;$1.25;588;10-01-2021;east
periwinkle morsel;$1.25;545;10-01-2021;west
vermilion morsel;$4.99;510;10-01-2021;north
vermilion morsel;$4.99;549;10-01-2021;south
vermilion morsel;$4.99;554;10-01-2021;east
vermilion morsel;$4.99;586;10-01-2021;west
lapis morsel;$1.99;509;10-01-2021;north
lapis morsel;$1.99;516;10-01-2021;south
lapis morsel;$1.99;511;10-01-2021;east
lapis morsel;$1.99;525;10-01-2021;west
pink morsel;$3.00;580;11-01-2021;north
pink morsel;$3.00;537;11-01-2021;south
pink morsel;$3.00;512;11-01-2021;east
pink morsel;$3.00;542;11-01-2021;west
gold morsel;$9.99;500;11-01-2021;north
gold morsel;$9.99;545;11-01-2021;south
gold morsel;$9.99;584;11-01-2021;east
gold morsel;$9.99;580;11-01-2021;west
magenta morsel;$2.50;566;11-01-2021;north
magenta morsel;$2.50;541;11-01-2021;south
magenta morsel;$2.50;577;11-01-2021;east
magenta morsel;$2.50;565;11-01-2021;west
chartreuse morsel;$3.00;535;11-01-2021;north
chartreuse morsel;$3.00;534;11-01-2021;south
chartreuse morsel;$3.00;575;11-01-2021;east
chartreuse morsel;$3.00;515;11-01-2021;west
periwinkle morsel;$1.25;524;11-01-2021;north
periwinkle morsel;$1.25;586;11-01-2021;south
periwinkle morsel;$1.25;547;11-01-2021;east
periwinkle morsel;$1.25;599;11-01-2021;west
vermilion morsel;$4.99;574;11-01-2021;north
vermilion morsel;$4.99;506;11-01-2021;south
vermilion morsel;$4.99;593;11-01-2021;east
vermilion morsel;$4.99;517;11-01-2021;west
lapis morsel;$1.99;565;11-01-2021;north
lapis morsel;$1.99;552;11-01-2021;south
lapis morsel;$1.99;551;11-01-2021;east
lapis morsel;$1.99;541;11-01-2021;west
pink morsel;$3.00;538;12-01-2021;north
pink morsel;$3.00;524;12-01-2021;south
pink morsel;$3.00;513;12-01-2021;east
pink morsel;$3.00;535;12-01-2021;west
gold morsel;$9.99;538;12-01-2021;north
gold morsel;$9.99;540;12-01-2021;south
gold morsel;$9.99;557;12-01-2021;east
gold morsel;$9.99;549;12-01-2021;west
magenta morsel;$2.50;580;12-01-2021;north
magenta morsel;$2.50;591;12-01-2021;south
magenta morsel;$2.50;584;12-01-2021;east
magenta morsel;$2.50;512;12-01-2021;west
chartreuse morsel;$3.00;544;12-01-2021;north
chartreuse morsel;$3.00;594;12-01-2021;south
chartreuse morsel;$3.00;581;12-01-2021;east
chartreuse morsel;$3.00;577;12-01-2021;west
periwinkle morsel;$1.25;526;12-01-2021;north
periwinkle morsel;$1.25;582;12-01-2021;south
periwinkle morsel;$1.25;569;12-01-2021;east
periwinkle morsel;$1.25;587;12-01-2021;west
vermilion morsel;$4.99;538;12-01-2021;north
vermilion morsel;$4.99;563;12-01-2021;south
vermilion morsel;$4.99;503;12-01-2021;east
vermilion morsel;$4.99;566;12-01-2021;west
lapis morsel;$1.99;574;12-01-2021;north
lapis morsel;$1.99;563;12-01-2021;south
lapis morsel;$1.99;593;12-01-2021;east
lapis morsel;$1.99;515;12-01-2021;west
pink morsel;$3.00;515;13-01-2021;north
pink morsel;$3.00;514;13-01-2021;south
pink morsel;$3.00;593;13-01-2021;east
pink morsel;$3.00;560;13-01-2021;west
gold morsel;$9.99;584;13-01-2021;north
gold morsel;$9.99;591;13-01-2021;south
gold morsel;$9.99;579;13-01-2021;east
gold morsel;$9.99;541;13-01-2021;west
magenta morsel;$2.50;536;13-01-2021;north
magenta morsel;$2.50;528;13-01-2021;south
magenta morsel;$2.50;563;13-01-2021;east
magenta morsel;$2.50;513;13-01-2021;west
chartreuse morsel;$3.00;555;13-01-2021;north
chartreuse morsel;$3.00;513;13-01-2021;south
chartreuse morsel;$3.00;549;13-01-2021;east
chartreuse morsel;$3.00;549;13-01-2021;west
periwinkle morsel;$1.25;508;13-01-2021;north
periwinkle morsel;$1.25;555;13-01-2021;south
periwinkle morsel;$1.25;553;13-01-2021;east
periwinkle morsel;$1.25;528;13-01-2021;west
vermilion morsel;$4.99;597;13-01-2021;north
vermilion morsel;$4.99;536;13-01-2021;south
vermilion morsel;$4.99;545;13-01-2021;east
vermilion morsel;$4.99;524;13-01-2021;west
lapis morsel;$1.99;540;13-01-2021;north
lapis morsel;$1.99;530;13-01-2021;south
lapis morsel;$1.99;531;13-01-2021;east
lapis morsel;$1.99;524;13-01-2021;west
pink morsel;$3.00;567;14-01-2021;north
pink morsel;$3.00;559;14-01-2021;south
pink morsel;$3.00;538;14-01-2021;east
pink morsel;$3.00;530;14-01-2021;west
gold morsel;$9.99;517;14-01-2021;north
gold morsel;$9.99;588;14-01-2021;south
gold morsel;$9.99;535;14-01-2021;east
gold morsel;$9.99;592;14-01-2021;west
magenta morsel;$2.50;501;14-01-2021;north
magenta morsel;$2.50;554;14-01-2021;south
magenta morsel;$2.50;598;14-01-2021;east
magenta morsel;$2.50;524;14-01-2021;west
chartreuse morsel;$3.00;568;14-01-2021;north
chartreuse morsel;$3.00;521;14-01-2021;south
chartreuse morsel;$3.00;533;14-01-2021;east
chartreuse morsel;$3.00;550;14-01-2021;west
periwinkle morsel;$1.25;514;14-01-2021;north
periwinkle morsel;$1.25;567;14-01-2021;south
periwinkle morsel;$1.25;548;14-01-2021;east
periwinkle morsel;$1.25;574;14-01-2021;west
vermilion morsel;$4.99;599;14-01-2021;north
vermilion morsel;$4.99;554;14-01-2021;south
vermilion morsel;$4.99;526;14-01-2021;east
vermilion morsel;$4.99;535;14-01-2021;west
lapis morsel;$1.99;600;14-01-2021;north
lapis morsel;$1.99;531;14-01-2021;south
lapis morsel;$1.99;512;14-01-2021;east
lapis morsel;$1.99;502;14-01-2021;west
pink morsel;$5.00;405;15-01-2021;north
pink morsel;$5.00;439;15-01-2021;south
pink morsel;$5.00;436;15-01-2021;east
pink morsel;$5.00;479;15-01-2021;west
gold morsel;$9.99;405;15-01-2021;north
gold morsel;$9.99;414;15-01-2021;south
gold morsel;$9.99;446;15-01-2021;east
gold morsel;$9.99;408;15-01-2021;west
magenta morsel;$2.50;476;15-01-2021;north
magenta morsel;$2.50;450;15-01-2021;south
magenta morsel;$2.50;436;15-01-2021;east
magenta morsel;$2.50;434;15-01-2021;west
chartreuse morsel;$3.00;470;15-01-2021;north
chartreuse morsel;$3.00;490;15-01-2021;south
chartreuse morsel;$3.00;431;15-01-2021;east
chartreuse morsel;$3.00;409;15-01-2021;west
periwinkle morsel;$1.25;466;15-01-2021;north
periwinkle morsel;$1.25;472;15-01-2021;south
periwinkle morsel;$1.25;483;15-01-2021;east
periwinkle morsel;$1.25;480;15-01-2021;west
vermilion morsel;$4.99;415;15-01-2021;north
vermilion morsel;$4.99;440;15-01-2021;south
vermilion morsel;$4.99;466;15-01-2021;east
vermilion morsel;$4.99;444;15-01-2021;west
lapis morsel;$1.99;460;15-01-2021;north
lapis morsel;$1.99;424;15-01-2021;south
lapis morsel;$1.99;430;15-01-2021;east
lapis morsel;$1.99;479;15-01-2021;west
pink morsel;$5.00;422;16-01-2021;north
pink morsel;$5.00;429;16-01-2021;south
pink morsel;$5.00;468;16-01-2021;east
pink morsel;$5.00;478;16-01-2021;west
gold morsel;$9.99;487;16-01-2021;north
gold morsel;$9.99;473;16-01-2021;south
gold morsel;$9.99;431;16-01-2021;east
gold morsel;$9.99;430;16-01-2021;west
magenta morsel;$2.50;479;16-01-2021;north
magenta morsel;$2.50;484;16-01-2021;south
magenta morsel;$2.50;499;16-01-2021;east
magenta morsel;$2.50;489;16-01-2021;west
chartreuse morsel;$3.00;461;16-01-2021;north
chartreuse morsel;$3.00;454;16-01-2021;south
chartreuse morsel;$3.00;468;16-01-2021;east
chartreuse morsel;$3.00;402;16-01-2021;west
periwinkle morsel;$1.25;415;16-01-2021;north
periwinkle morsel;$1.25;445;16-01-2021;south
periwinkle morsel;$1.25;460;16-01-2021;east
periwinkle morsel;$1.25;478;16-01-2021;west
vermilion morsel;$4.99;447;16-01-2021;north
vermilion morsel;$4.99;417;16-01-2021;south
vermilion morsel;$4.99;498;16-01-2021;east
vermilion morsel;$4.99;424;16-01-2021;west
lapis morsel;$1.99;430;16-01-2021;north
lapis morsel;$1.99;472;16-01-2021;south
lapis morsel;$1.99;467;16-01-2021;east
lapis morsel;$1.99;401;16-01-2021;west
pink morsel;$5.00;495;17-01-2021;north
pink morsel;$5.00;464;17-01-2021;south
pink morsel;$5.00;421;17-01-2021;east
pink morsel;$5.00;418;17-01-2021;west
gold morsel;$9.99;466;17-01-2021;north
gold morsel;$9.99;406;17-01-2021;south
gold morsel;$9.99;446;17-01-2021;east
gold morsel;$9.99;460;17-01-2021;west
magenta morsel;$2.50;421;17-01-2021;north
magenta morsel;$2.50;400;17-01-2021;south
magenta morsel;$2.50;497;17-01-2021;east
magenta morsel;$2.50;470;17-01-2021;west
chartreuse morsel;$3.00;491;17-01-2021;north
chartreuse morsel;$3.00;493;17-01-2021;south
chartreuse morsel;$3.00;458;17-01-2021;east
chartreuse morsel;$3.00;433;17-01-2021;west
periwinkle morsel;$1.25;404;17-01-2021;north
periwinkle morsel;$1.25;403;17-01-2021;south
periwinkle morsel;$1.25;489;17-01-2021;east
periwinkle morsel;$1.25;449;17-01-2021;west
vermilion morsel;$4.99;425;17-01-2021;north
vermilion morsel;$4.99;449;17-01-2021;south
vermilion morsel;$4.99;431;17-01-2021;east
vermilion morsel;$4.99;481;17-01-2021;west
lapis morsel;$1.99;496;17-01-2021;north
lapis morsel;$1.99;446;17-01-2021;south
lapis morsel;$1.99;414;17-01-2021;east
lapis morsel;$1.99;498;17-01-2021;west
pink morsel;$5.00;410;18-01-2021;north
pink morsel;$5.00;482;18-01-2021;south
pink morsel;$5.00;425;18-01-2021;east
pink morsel;$5.00;465;18-01-2021;west
gold morsel;$9.99;483;18-01-2021;north
gold morsel;$9.99;500;18-01-2021;south
gold morsel;$9.99;402;18-01-2021;east
gold morsel;$9.99;461;18-01-2021;west
magenta morsel;$2.50;498;18-01-2021;north
magenta morsel;$2.50;431;18-01-2021;south
magenta morsel;$2.50;416;18-01-2021;east
magenta morsel;$2.50;489;18-01-2021;west
chartreuse morsel;$3.00;440;18-01-2021;north
chartreuse morsel;$3.00;437;18-01-2021;south
chartreuse morsel;$3.00;408;18-01-2021;east
chartreuse morsel;$3.00;450;18-01-2021;west
periwinkle morsel;$1.25;401;18-01-2021;north
periwinkle morsel;$1.25;484;18-01-2021;south
periwinkle morsel;$1.25;459;18-01-2021;east
periwinkle morsel;$1.25;428;18-01-2021;west
vermilion morsel;$4.99;438;18-01-2021;north
vermilion morsel;$4.99;450;18-01-2021;south
vermilion morsel;$4.99;446;18-01-2021;east
vermilion morsel;$4.99;455;18-01-2021;west
lapis morsel;$1.99;453;18-01-2021;north
lapis morsel;$1.99;449;18-01-2021;south
lapis morsel;$1.99;461;18-01-2021;east
lapis morsel;$1.99;444;18-01-2021;west
pink morsel;$5.00;467;19-01-2021;north
pink morsel;$5.00;421;19-01-2021;south
pink morsel;$5.00;468;19-01-2021;east
pink morsel;$5.00;484;19-01-2021;west
gold morsel;$9.99;437;19-01-2021;north
gold morsel;$9.99;437;19-01-2021;south
gold morsel;$9.99;413;19-01-2021;east
gold morsel;$9.99;490;19-01-2021;west
magenta morsel;$2.50;469;19-01-2021;north
magenta morsel;$2.50;424;19-01-2021;south
magenta morsel;$2.50;474;19-01-2021;east
magenta morsel;$2.50;401;19-01-2021;west
chartreuse morsel;$3.00;465;19-01-2021;north
chartreuse morsel;$3.00;471;19-01-2021;south
chartreuse morsel;$3.00;428;19-01-2021;east
chartreuse morsel;$3.00;450;19-01-2021;west
periwinkle morsel;$1.25;409;19-01-2021;north
periwinkle morsel;$1.25;496;19-01-2021;south
periwinkle morsel;$1.25;413;19-01-2021;east
periwinkle morsel;$1.25;419;19-01-2021;west
vermilion morsel;$4.99;435;19-01-2021;north
vermilion morsel;$4.99;473;19-01-2021;south
vermilion morsel;$4.99;444;19-01-2021;east
vermilion morsel;$4.99;476;19-01-2021;west
lapis morsel;$1.99;424;19-01-2021;north
lapis morsel;$1.99;448;19-01-2021;south
lapis morsel;$1.99;425;19-01-2021;east
lapis morsel;$1.99;446;19-01-2021;west
pink morsel;$5.00;483;20-01-2021;north
pink morsel;$5.00;499;20-01-2021;south
pink morsel;$5.00;414;20-01-2021;east
pink morsel;$5.00;481;20-01-2021;west
gold morsel;$9.99;491;20-01-2021;north
gold morsel;$9.99;423;20-01-2021;south
gold morsel;$9.99;498;20-01-2021;east
gold morsel;$9.99;418;20-01-2021;west
magenta morsel;$2.50;467;20-01-2021;north
magenta morsel;$2.50;480;20-01-2021;south
magenta morsel;$2.50;493;20-01-2021;east
magenta morsel;$2.50;424;20-01-2021;west
chartreuse morsel;$3.00;421;20-01-2021;north
chartreuse morsel;$3.00;488;20-01-2021;south
chartreuse morsel;$3.00;403;20-01-2021;east
chartreuse morsel;$3.00;432;20-01-2021;west
periwinkle morsel;$1.25;500;20-01-2021;north
periwinkle morsel;$1.25;419;20-01-2021;south
periwinkle morsel;$1.25;423;20-01-2021;east
periwinkle morsel;$1.25;408;20-01-2021;west
vermilion morsel;$4.99;429;20-01-2021;north
vermilion morsel;$4.99;460;20-01-2021;south
vermilion morsel;$4.99;407;20-01-2021;east
vermilion morsel;$4.99;434;20-01-2021;west
lapis morsel;$1.99;402;20-01-2021;north
lapis morsel;$1.99;495;20-01-2021;south
lapis morsel;$1.99;494;20-01-2021;east
lapis morsel;$1.99;500;20-01-2021;west
pink morsel;$5.00;418;21-01-2021;north
pink morsel;$5.00;429;21-01-2021;south
pink morsel;$5.00;449;21-01-2021;east
pink morsel;$5.00;466;21-01-2021;west
gold morsel;$9.99;428;21-01-2021;north
gold morsel;$9.99;411;21-01-2021;south
gold morsel;$9.99;463;21-01-2021;east
gold morsel;$9.99;447;21-01-2021;west
magenta morsel;$2.50;447;21-01-2021;north
magenta morsel;$2.50;420;21-01-2021;south
magenta morsel;$2.50;467;21-01-2021;east
magenta morsel;$2.50;469;21-01-2021;west
chartreuse morsel;$3.00;496;21-01-2021;north
chartreuse morsel;$3.00;403;21-01-2021;south
chartreuse morsel;$3.00;426;21-01-2021;east
chartreuse morsel;$3.00;415;21-01-2021;west
periwinkle morsel;$1.25;446;21-01-2021;north
periwinkle morsel;$1.25;439;21-01-2021;south
periwinkle morsel;$1.25;451;21-01-2021;east
periwinkle morsel;$1.25;404;21-01-2021;west
vermilion morsel;$4.99;464;21-01-2021;north
vermilion morsel;$4.99;433;21-01-2021;south
vermilion morsel;$4.99;445;21-01-2021;east
vermilion morsel;$4.99;471;21-01-2021;west
lapis morsel;$1.99;409;21-01-2021;north
lapis morsel;$1.99;457;21-01-2021;south
lapis morsel;$1.99;495;21-01-2021;east
lapis morsel;$1.99;426;21-01-2021;west
pink morsel;$5.00;492;22-01-2021;north
pink morsel;$5.00;446;22-01-2021;south
pink morsel;$5.00;402;22-01-2021;east
pink morsel;$5.00;476;22-01-2021;west
gold morsel;$9.99;494;22-01-2021;north
gold morsel;$9.99;438;22-01-2021;south
gold morsel;$9.99;460;22-01-2021;east
gold morsel;$9.99;490;22-01-2021;west
magenta morsel;$2.50;472;22-01-2021;north
magenta morsel;$2.50;445;22-01-2021;south
magenta morsel;$2.50;471;22-01-2021;east
magenta morsel;$2.50;470;22-01-2021;west
chartreuse morsel;$3.00;418;22-01-2021;north
chartreuse morsel;$3.00;437;22-01-2021;south
chartreuse morsel;$3.00;413;22-01-2021;east
chartreuse morsel;$3.00;458;22-01-2021;west
periwinkle morsel;$1.25;466;22-01-2021;north
periwinkle morsel;$1.25;474;22-01-2021;south
periwinkle morsel;$1.25;473;22-01-2021;east
periwinkle morsel;$1.25;413;22-01-2021;west
vermilion morsel;$4.99;473;22-01-2021;north
vermilion morsel;$4.99;487;22-01-2021;south
vermilion morsel;$4.99;475;22-01-2021;east
vermilion morsel;$4.99;403;22-01-2021;west
lapis morsel;$1.99;496;22-01-2021;north
lapis morsel;$1.99;487;22-01-2021;south
lapis morsel;$1.99;485;22-01-2021;east
lapis morsel;$1.99;485;22-01-2021;west
pink morsel;$5.00;405;23-01-2021;north
pink morsel;$5.00;417;23-01-2021;south
pink morsel;$5.00;484;23-01-2021;east
pink morsel;$5.00;435;23-01-2021;west
gold morsel;$9.99;463;23-01-2021;north
gold morsel;$9.99;463;23-01-2021;south
gold morsel;$9.99;469;23-01-2021;east
gold morsel;$9.99;431;23-01-2021;west
magenta morsel;$2.50;404;23-01-2021;north
magenta morsel;$2.50;450;23-01-2021;south
magenta morsel;$2.50;448;23-01-2021;east
magenta morsel;$2.50;448;23-01-2021;west
chartreuse morsel;$3.00;417;23-01-2021;north
chartreuse morsel;$3.00;483;23-01-2021;south
chartreuse morsel;$3.00;480;23-01-2021;east
chartreuse morsel;$3.00;458;23-01-2021;west
periwinkle morsel;$1.25;498;23-01-2021;north
periwinkle morsel;$1.25;401;23-01-2021;south
periwinkle morsel;$1.25;445;23-01-2021;east
periwinkle morsel;$1.25;493;23-01-2021;west
vermilion morsel;$4.99;434;23-01-2021;north
vermilion morsel;$4.99;414;23-01-2021;south
vermilion morsel;$4.99;488;23-01-2021;east
vermilion morsel;$4.99;485;23-01-2021;west
lapis morsel;$1.99;435;23-01-2021;north
lapis morsel;$1.99;444;23-01-2021;south
lapis morsel;$1.99;414;23-01-2021;east
lapis morsel;$1.99;436;23-01-2021;west
pink morsel;$5.00;403;24-01-2021;north
pink morsel;$5.00;489;24-01-2021;south
pink morsel;$5.00;451;24-01-2021;east
pink morsel;$5.00;417;24-01-2021;west
gold morsel;$9.99;409;24-01-2021;north
gold morsel;$9.99;483;24-01-2021;south
gold morsel;$9.99;442;24-01-2021;east
gold morsel;$9.99;424;24-01-2021;west
magenta morsel;$2.50;489;24-01-2021;north
magenta morsel;$2.50;464;24-01-2021;south
magenta morsel;$2.50;420;24-01-2021;east
magenta morsel;$2.50;430;24-01-2021;west
chartreuse morsel;$3.00;444;24-01-2021;north
chartreuse morsel;$3.00;451;24-01-2021;south
chartreuse morsel;$3.00;445;24-01-2021;east
chartreuse morsel;$3.00;438;24-01-2021;west
periwinkle morsel;$1.25;490;24-01-2021;north
periwinkle morsel;$1.25;465;24-01-2021;south
periwinkle morsel;$1.25;438;24-01-2021;east
periwinkle morsel;$1.25;486;24-01-2021;west
vermilion morsel;$4.99;425;24-01-2021;north
vermilion morsel;$4.99;478;24-01-2021;south
vermilion morsel;$4.99;457;24-01-2021;east
vermilion morsel;$4.99;455;24-01-2021;west
lapis morsel;$1.99;403;24-01-2021;north
lapis morsel;$1.99;455;24-01-2021;south
lapis morsel;$1.99;444;24-01-2021;east
lapis morsel;$1.99;469;24-01-2021;west
pink morsel;$5.00;442;25-01-2021;north
pink morsel;$5.00;429;25-01-2021;south
pink morsel;$5.00;440;25-01-2021;east
pink morsel;$5.00;432;25-01-2021;west
gold morsel;$9.99;435;25-01-2021;north
gold morsel;$9.99;478;25-01-2021;south
gold morsel;$9.99;442;25-01-2021;east
gold morsel;$9.99;480;25-01-2021;west
magenta morsel;$2.50;404;25-01-2021;north
magenta morsel;$2.50;430;25-01-2021;south
magenta morsel;$2.50;453;25-01-2021;east
magenta morsel;$2.50;447;25-01-2021;west
chartreuse morsel;$3.00;409;25-01-2021;north
chartreuse morsel;$3.00;487;25-01-2021;south
chartreuse morsel;$3.00;457;25-01-2021;east
chartreuse morsel;$3.00;491;25-01-2021;west
periwinkle morsel;$1.25;424;25-01-2021;north
periwinkle morsel;$1.25;483;25-01-2021;south
periwinkle morsel;$1.25;422;25-01-2021;east
periwinkle morsel;$1.25;432;25-01-2021;west
vermilion morsel;$4.99;497;25-01-2021;north
vermilion morsel;$4.99;441;25-01-2021;south
vermilion morsel;$4.99;402;25-01-2021;east
vermilion morsel;$4.99;418;25-01-2021;west
lapis morsel;$1.99;497;25-01-2021;north
lapis morsel;$1.99;485;25-01-2021;south
lapis morsel;$1.99;499;25-01-2021;east
lapis morsel;$1.99;448;25-01-2021;west
pink morsel;$5.00;410;26-01-2021;north
pink morsel;$5.00;456;26-01-2021;south
pink morsel;$5.00;433;26-01-2021;east
pink morsel;$5.00;469;26-01-2021;west
gold morsel;$9.99;433;26-01-2021;north
gold morsel;$9.99;425;26-01-2021;south
gold morsel;$9.99;403;26-01-2021;east
gold morsel;$9.99;444;26-01-2021;west
magenta morsel;$2.50;462;26-01-2021;north
magenta morsel;$2.50;494;26-01-2021;south
magenta morsel;$2.50;471;26-01-2021;east
magenta morsel;$2.50;471;26-01-2021;west
chartreuse morsel;$3.00;489;26-01-2021;north
chartreuse morsel;$3.00;484;26-01-2021;south
chartreuse morsel;$3.00;429;26-01-2021;east
chartreuse morsel;$3.00;486;26-01-2021;west
periwinkle morsel;$1.25;423;26-01-2021;north
periwinkle morsel;$1.25;459;26-01-2021;south
periwinkle morsel;$1.25;457;26-01-2021;east
periwinkle morsel;$1.25;479;26-01-2021;west
vermilion morsel;$4.99;421;26-01-2021;north
vermilion morsel;$4.99;469;26-01-2021;south
vermilion morsel;$4.99;477;26-01-2021;east
vermilion morsel;$4.99;458;26-01-2021;west
lapis morsel;$1.99;428;26-01-2021;north
lapis morsel;$1.99;451;26-01-2021;south
lapis morsel;$1.99;463;26-01-2021;east
lapis morsel;$1.99;455;26-01-2021;west
pink morsel;$5.00;400;27-01-2021;north
pink morsel;$5.00;402;27-01-2021;south
pink morsel;$5.00;412;27-01-2021;east
pink morsel;$5.00;404;27-01-2021;west
gold morsel;$9.99;495;27-01-2021;north
gold morsel;$9.99;434;27-01-2021;south
gold morsel;$9.99;443;27-01-2021;east
gold morsel;$9.99;460;27-01-2021;west
magenta morsel;$2.50;402;27-01-2021;north
magenta morsel;$2.50;479;27-01-2021;south
magenta morsel;$2.50;480;27-01-2021;east
magenta morsel;$2.50;447;27-01-2021;west
chartreuse morsel;$3.00;417;27-01-2021;north
chartreuse morsel;$3.00;490;27-01-2021;south
chartreuse morsel;$3.00;423;27-01-2021;east
chartreuse morsel;$3.00;475;27-01-2021;west
periwinkle morsel;$1.25;482;27-01-2021;north
periwinkle morsel;$1.25;497;27-01-2021;south
periwinkle morsel;$1.25;420;27-01-2021;east
periwinkle morsel;$1.25;411;27-01-2021;west
vermilion morsel;$4.99;425;27-01-2021;north
vermilion morsel;$4.99;430;27-01-2021;south
vermilion morsel;$4.99;424;27-01-2021;east
vermilion morsel;$4.99;422;27-01-2021;west
lapis morsel;$1.99;412;27-01-2021;north
lapis morsel;$1.99;413;27-01-2021;south
lapis morsel;$1.99;434;27-01-2021;east
lapis morsel;$1.99;484;27-01-2021;west
pink morsel;$5.00;428;28-01-2021;north
pink morsel;$5.00;462;28-01-2021;south
pink morsel;$5.00;457;28-01-2021;east
pink morsel;$5.00;401;28-01-2021;west
gold morsel;$9.99;405;28-01-2021;north
gold morsel;$9.99;465;28-01-2021;south
gold morsel;$9.99;402;28-01-2021;east
